date,Average_Score,Stock
2017-12-30,0.0,NFLX
2018-01-02,0.9212845265865326,NFLX
2018-01-03,0.9989712238311768,NFLX
2018-01-04,-0.99843031167984,NFLX
2018-01-05,-0.9983662962913512,NFLX
2018-01-07,0.0,NFLX
2018-01-08,0.0,NFLX
2018-01-09,0.9995569586753844,NFLX
2018-01-11,0.0,NFLX
2018-01-12,0.9991998076438904,NFLX
2018-01-14,0.0,NFLX
2018-01-16,-0.2530345916748048,NFLX
2018-01-18,0.9996577501296996,NFLX
2018-01-19,0.033055663108825684,NFLX
2018-01-20,0.9996607303619384,NFLX
2018-01-22,0.993201732635498,NFLX
2018-01-23,0.9751448631286621,NFLX
2018-01-24,0.0,NFLX
2018-01-25,0.999692440032959,NFLX
2018-01-26,0.0,NFLX
2018-01-28,0.0,NFLX
2018-01-29,0.0,NFLX
2018-02-01,0.0,NFLX
2018-02-02,0.0,NFLX
2018-02-03,0.9892936944961548,NFLX
2018-02-05,-0.9505252540111542,NFLX
2018-02-06,0.9981123208999634,NFLX
2018-02-07,0.0,NFLX
2018-02-08,0.0,NFLX
2018-02-09,0.0,NFLX
2018-02-13,0.00039613246917713507,NFLX
2018-02-14,0.08833324909210205,NFLX
2018-02-15,0.0,NFLX
2018-02-20,0.999420166015625,NFLX
2018-02-21,0.999572217464447,NFLX
2018-02-23,-0.03084522485733021,NFLX
2018-02-27,0.0,NFLX
2018-02-28,0.0,NFLX
2018-03-01,0.0,NFLX
2018-03-02,0.9997078776359558,NFLX
2018-03-06,0.0,NFLX
2018-03-07,-0.0005011558532713734,NFLX
2018-03-08,0.0,NFLX
2018-03-09,0.9967727065086364,NFLX
2018-03-11,0.0,NFLX
2018-03-12,-0.9887923427990505,NFLX
2018-03-13,-0.7631577849388123,NFLX
2018-03-14,0.0,NFLX
2018-03-15,0.9994174540042877,NFLX
2018-03-16,0.9995506405830384,NFLX
2018-03-17,0.0,NFLX
2018-03-18,0.0,NFLX
2018-03-19,-0.9980384707450868,NFLX
2018-03-20,-0.13675594329833995,NFLX
2018-03-21,0.0,NFLX
2018-03-23,-0.6582422256469727,NFLX
2018-03-25,0.0,NFLX
2018-03-26,0.9605816602706908,NFLX
2018-03-27,-0.9982786178588868,NFLX
2018-03-28,0.9993171095848083,NFLX
2018-03-29,0.999413013458252,NFLX
2018-03-31,0.0,NFLX
2018-04-01,-0.9887679219245912,NFLX
2018-04-02,0.0,NFLX
2018-04-03,0.9981123208999634,NFLX
2018-04-06,0.0,NFLX
2018-04-10,0.16445224483807885,NFLX
2018-04-11,0.9995484352111816,NFLX
2018-04-12,0.0012376010417938232,NFLX
2018-04-13,0.9118159612019857,NFLX
2018-04-16,0.9995566308498383,NFLX
2018-04-17,-0.019929584334878347,NFLX
2018-04-18,0.9991980642080307,NFLX
2018-04-19,-0.988777220249176,NFLX
2018-04-22,0.0,NFLX
2018-04-23,-0.013335168361663707,NFLX
2018-04-25,-0.9706271290779114,NFLX
2018-04-27,-0.9734619855880736,NFLX
2018-04-29,0.0,NFLX
2018-04-30,-0.8819600641727448,NFLX
2018-05-01,-0.8868095278739929,NFLX
2018-05-02,0.0,NFLX
2018-05-05,0.999360978603363,NFLX
2018-05-08,0.0,NFLX
2018-05-09,-0.9986957907676696,NFLX
2018-05-10,-0.9986057877540588,NFLX
2018-05-11,0.9965015649795532,NFLX
2018-05-15,0.004736840724945179,NFLX
2018-05-16,0.0,NFLX
2018-05-18,0.9995887279510498,NFLX
2018-05-20,0.0,NFLX
2018-05-21,0.999300628900528,NFLX
2018-05-22,0.0,NFLX
2018-05-23,0.9988262057304382,NFLX
2018-05-24,0.0,NFLX
2018-05-25,0.9955396056175232,NFLX
2018-05-28,0.0,NFLX
2018-05-29,0.9975718855857848,NFLX
2018-05-31,0.9996383190155028,NFLX
2018-06-01,0.0,NFLX
2018-06-03,0.0,NFLX
2018-06-04,0.0,NFLX
2018-06-05,0.9994390606880188,NFLX
2018-06-06,0.0,NFLX
2018-06-08,0.0,NFLX
2018-06-11,0.9995903372764589,NFLX
2018-06-12,0.0,NFLX
2018-06-13,0.999267965555191,NFLX
2018-06-14,0.9995177984237672,NFLX
2018-06-15,0.976377546787262,NFLX
2018-06-18,0.0,NFLX
2018-06-19,0.9979827553033829,NFLX
2018-06-20,0.0,NFLX
2018-06-21,0.006324887275695912,NFLX
2018-06-22,0.0,NFLX
2018-06-25,-0.998544454574585,NFLX
2018-06-26,0.9981922805309296,NFLX
2018-06-27,0.9996285140514374,NFLX
2018-06-29,0.0,NFLX
2018-06-30,0.0,NFLX
2018-07-01,0.0,NFLX
2018-07-02,0.0,NFLX
2018-07-03,0.0,NFLX
2018-07-05,0.0,NFLX
2018-07-07,0.0,NFLX
2018-07-09,-0.9750145673751832,NFLX
2018-07-10,0.0,NFLX
2018-07-11,-0.013997107744216919,NFLX
2018-07-12,0.005974595745404598,NFLX
2018-07-13,0.007243528962135315,NFLX
2018-07-15,0.0,NFLX
2018-07-16,-0.08058560746056687,NFLX
2018-07-17,-0.00931463821938161,NFLX
2018-07-18,0.9976746737957001,NFLX
2018-07-19,0.0,NFLX
